,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
97,97,98,"The voice of the sea is seductive; never ceasing, whispering, clamoring, murmuring, inviting the soul to wander for a spell in abysses of solitude; to lose itself in mazes of inward contemplation.",NO QUOTE,,,,0,0,1.0,1.0,,
98,98,99,"The voice of the sea speaks to the soul. The touch of the sea is sensuous, enfolding the body in its soft, close embrace.",NO QUOTE,,,,0,0,1.0,1.0,,
99,99,100,VII,NO QUOTE,,,,0,0,1.0,1.0,,
100,100,101,"Mrs. Pontellier was not a woman given to confidences, a characteristic hitherto contrary to her nature. Even as a child she had lived her own small life all within herself. At a very early period she had apprehended instinctively the dual life that outward existence which conforms, the inward life which questions.",NO QUOTE,,,,0,0,1.0,1.0,,
101,101,102,"That summer at Grand Isle she began to loosen a little the mantle of reserve that had always enveloped her. There may have been there must have been influences, both subtle and apparent, working in their several ways to induce her to do this; but the most obvious was the influence of Ad le Ratignolle. The excessive physical charm of the Creole had first attracted her, for Edna had a sensuous susceptibility to beauty. Then the candor of the woman's whole existence, which every one might read, and which formed so striking a contrast to her own habitual reserve this might have furnished a link. Who can tell what metals the gods use in forging the subtle bond which we call sympathy, which we might as well call love.",NO QUOTE,,,,0,0,1.0,1.0,,
102,102,103,"The two women went away one morning to the beach together, arm in arm, under the huge white sunshade. Edna had prevailed upon Madame Ratignolle to leave the children behind, though she could not induce her to relinquish a diminutive roll of needlework, which Ad le begged to be allowed to slip into the depths of her pocket. In some unaccountable way they had escaped from Robert.",NO QUOTE,,,,0,0,1.0,1.0,,
103,103,104,"The walk to the beach was no inconsiderable one, consisting as it did of a long, sandy path, upon which a sporadic and tangled growth that bordered it on either side made frequent and unexpected inroads. There were acres of yellow camomile reaching out on either hand. Further away still, vegetable gardens abounded, with frequent small plantations of orange or lemon trees intervening. The dark green clusters glistened from afar in the sun.",NO QUOTE,,,,0,0,1.0,1.0,,
104,104,105,"The women were both of goodly height, Madame Ratignolle possessing the more feminine and matronly figure. The charm of Edna Pontellier's physique stole insensibly upon you. The lines of her body were long, clean and symmetrical; it was a body which occasionally fell into splendid poses; there was no suggestion of the trim, stereotyped fashion-plate about it. A casual and indiscriminating observer, in passing, might not cast a second glance upon the figure. But with more feeling and discernment he would have recognized the noble beauty of its modeling, and the graceful severity of poise and movement, which made Edna Pontellier different from the crowd.",NO QUOTE,,,,0,0,1.0,1.0,,
105,105,106,"She wore a cool muslin that morning white, with a waving vertical line of brown running through it; also a white linen collar and the big straw hat which she had taken from the peg outside the door. The hat rested any way on her yellow-brown hair, that waved a little, was heavy, and clung close to her head.",NO QUOTE,,,,0,0,1.0,1.0,,
106,106,107,"Madame Ratignolle, more careful of her complexion, had twined a gauze veil about her head. She wore dogskin gloves, with gauntlets that protected her wrists. She was dressed in pure white, with a fluffiness of ruffles that became her. The draperies and fluttering things which she wore suited her rich, luxuriant beauty as a greater severity of line could not have done.",NO QUOTE,,,,0,0,1.0,1.0,,
107,107,108,"There were a number of bath-houses along the beach, of rough but solid construction, built with small, protecting galleries facing the water. Each house consisted of two compartments, and each family at Lebrun's possessed a compartment for itself, fitted out with all the essential paraphernalia of the bath and whatever other conveniences the owners might desire. The two women had no intention of bathing; they had just strolled down to the beach for a walk and to be alone and near the water. The Pontellier and Ratignolle compartments adjoined one another under the same roof.",NO QUOTE,,,,0,0,1.0,1.0,,
108,108,109,"Mrs. Pontellier had brought down her key through force of habit. Unlocking the door of her bath-room she went inside, and soon emerged, bringing a rug, which she spread upon the floor of the gallery, and two huge hair pillows covered with crash, which she placed against the front of the building.",NO QUOTE,,,,0,0,1.0,1.0,,
109,109,110,"The two seated themselves there in the shade of the porch, side by side, with their backs against the pillows and their feet extended. Madame Ratignolle removed her veil, wiped her face with a rather delicate handkerchief, and fanned herself with the fan which she always carried suspended somewhere about her person by a long, narrow ribbon. Edna removed her collar and opened her dress at the throat. She took the fan from Madame Ratignolle and began to fan both herself and her companion. It was very warm, and for a while they did nothing but exchange remarks about the heat, the sun, the glare. But there was a breeze blowing, a choppy, stiff wind that whipped the water into froth. It fluttered the skirts of the two women and kept them for a while engaged in adjusting, readjusting, tucking in, securing hair-pins and hat-pins. A few persons were sporting some distance away in the water. The beach was very still of human sound at that hour. The lady in black was reading her morning devotions on the porch of a neighboring bath-house. Two young lovers were exchanging their hearts' yearnings beneath the children's tent, which they had found unoccupied.",NO QUOTE,,,,0,0,1.0,1.0,,
110,110,111,"Edna Pontellier, casting her eyes about, had finally kept them at rest upon the sea. The day was clear and carried the gaze out as far as the blue sky went; there were a few white clouds suspended idly over the horizon. A lateen sail was visible in the direction of Cat Island, and others to the south seemed almost motionless in the far distance.",NO QUOTE,,,,0,0,1.0,1.0,,
111,111,112," asked Ad le of her companion, whose countenance she had been watching with a little amused attention, arrested by the absorbed expression which seemed to have seized and fixed every feature into a statuesque repose.",Of whom of what are you thinking?,Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,asked Ad le of her companion,0.06150236092109699,0.5670500983310566
112,112,113," returned Mrs. Pontellier, with a start, adding at once:  /newquote  she went on, throwing back her head and narrowing her fine eyes till they shone like two vivid points of light. ","Nothing, /newquote How stupid! But it seems to me it is the reply we make instinctively to such a question. Let me see, /newquote Let me see. I was really not conscious of thinking of anything; but perhaps I can retrace my thoughts.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Anaphoric,she went on,0.790853284979722,0.9835671686490157
113,113,114, laughed Madame Ratignolle. ,"Oh! never mind! /newquote I am not quite so exacting. I will let you off this time. It is really too hot to think, especially to think about thinking.",Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,laughed Madame Ratignolle,0.9910031847310791,0.8523554511345858
114,114,115, persisted Edna. ,"But for the fun of it, /newquote First of all, the sight of the water stretching so far away, those motionless sails against the blue sky, made a delicious picture that I just wanted to sit and look at. The hot wind beating in my face made me think without any connection that I can trace of a summer day in Kentucky, of a meadow that seemed as big as the ocean to the very little girl walking through the grass, which was higher than her waist. She threw out her arms as if swimming when she walked, beating the tall grass as one strikes out in the water. Oh, I see the connection now!",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Explicit,persisted Edna,0.988800319952539,0.6727960949555769
115,115,116,NO APPEND,"Where were you going that day in Kentucky, walking through the grass?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.424781422730152,0.17757291746660797
116,116,117,NO APPEND,"I don't remember now. I was just walking diagonally across a big field. My sun-bonnet obstructed the view. I could see only the stretch of green before me, and I felt as if I must walk on forever, without coming to the end of it. I don't remember whether I was frightened or pleased. I must have been entertained.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4587801655036105,0.18634447143034585
117,117,118, she laughed; ,"Likely as not it was Sunday, /newquote and I was running away from prayers, from the Presbyterian service, read in a spirit of gloom by my father that chills me yet to think of.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Anaphoric,she laughed,0.7860595507870926,0.6021304258211498
118,118,119," asked Madame Ratignolle, amused.","And have you been running away from prayers ever since, _ma ch re?_",Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,asked Madame Ratignolle,0.9905256276270744,0.8514873828056924
