,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
255,255,255, said he. ,"We are certainly in luck, /newquote We ought to have very little trouble now. Number One has had the misfortune to tread in the creosote. You can see the outline of the edge of his small foot here at the side of this evil-smelling mess. The carboy has been cracked, You see, and the stuff has leaked out.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Anaphoric,said he,0.39036349938896264,0.46996373885223464
256,256,256, I asked.,What then?,Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,6,Anaphoric,I asked,0.9590467395337295,0.44813343828034546
257,257,257, said he. ,"Why, we have got him, that s all, /newquote I know a dog that would follow that scent to the world s end. If a pack can track a trailed herring across a shire, how far can a specially-trained hound follow so pungent a smell as this? It sounds like a sum in the rule of three. The answer should give us the But halloa! here are the accredited representatives of the law.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Anaphoric,said he,0.3767740395674862,0.5688613237157507
258,258,258,"Heavy steps and the clamour of loud voices were audible from below, and the hall door shut with a loud crash.",NO QUOTE,,,,0,6,1.0,1.0,,
259,259,259," said Holmes, ","Before they come, /newquote just put your hand here on this poor fellow s arm, and here on his leg. What do you feel?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Explicit,said Holmes,0.9885384454945869,0.4708295927453973
260,260,260, I answered.,"The muscles are as hard as a board,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,6,Anaphoric,I answered,0.9579338883685897,0.4118144126468376
261,261,261,NO APPEND,"Quite so. They are in a state of extreme contraction, far exceeding the usual _rigor mortis_. Coupled with this distortion of the face, this Hippocratic smile, or  _risus sardonicus_,  as the old writers called it, what conclusion would it suggest to your mind?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Implicit,,0.41603087211094536,0.8890629188651499
262,262,262," I answered, ","Death from some powerful vegetable alkaloid, /newquote some strychnine-like substance which would produce tetanus.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,6,Anaphoric,I answered,0.8815714456594838,0.42054677164918974
263,263,263,NO APPEND,"That was the idea which occurred to me the instant I saw the drawn muscles of the face. On getting into the room I at once looked for the means by which the poison had entered the system. As you saw, I discovered a thorn which had been driven or shot with no great force into the scalp. You observe that the part struck was that which would be turned towards the hole in the ceiling if the man were erect in his chair. Now examine the thorn.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Implicit,,0.4073733050710306,0.5656517602393164
264,264,264,"I took it up gingerly and held it in the light of the lantern. It was long, sharp, and black, with a glazed look near the point as though some gummy substance had dried upon it. The blunt end had been trimmed and rounded off with a knife.",NO QUOTE,,,,0,6,1.0,1.0,,
265,265,265, he asked.,Is that an English thorn?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Anaphoric,he asked,0.4143111789572054,0.12644887995258555
266,266,266,NO APPEND,"No, it certainly is not.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Implicit,,0.4770841136349957,0.12644887995258555
267,267,267,NO APPEND,With all these data you should be able to draw some just inference. But here are the regulars; so the auxiliary forces may beat a retreat.,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Implicit,,0.47279954523110446,0.12644887995258555
268,268,268,"As he spoke, the steps which had been coming nearer sounded loudly on the passage, and a very stout, portly man in a grey suit strode heavily into the room. He was red-faced, burly and plethoric, with a pair of very small twinkling eyes which looked keenly out from between swollen and puffy pouches. He was closely followed by an inspector in uniform, and by the still palpitating Thaddeus Sholto.",NO QUOTE,,,,0,6,1.0,1.0,,
269,269,269," he cried, in a muffled, husky voice. ","Here s a business! /newquote Here s a pretty business! But who are all these? Why, the house seems to be as full as a rabbit-warren!",A High Piping Voice,,NO MONOLOGUE,0,6,Anaphoric,he cried,0.3366803950532485,
270,270,270," said Holmes, quietly.","I think you must recollect me, Mr. Athelney Jones,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Explicit,said Holmes,0.9898588485508284,
271,271,271, he wheezed. ,"Why, of course I do! /newquote It s Mr. Sherlock Holmes, the theorist. Remember you! I ll never forget how you lectured us all on causes and inferences and effects in the Bishopgate jewel case. It s true you set us on the right track; but you ll own now that it was more by good luck than good guidance.",A High Piping Voice,,NO MONOLOGUE,0,6,Anaphoric,he wheezed,0.4071519662570441,
272,272,272,NO APPEND,It was a piece of very simple reasoning.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.46089044683634844,
273,273,273,NO APPEND,"Oh, come, now, come! Never be ashamed to own up. But what is all this? Bad business! Bad business! Stern facts here, no room for theories. How lucky that I happened to be out at Norwood over another case! I was at the station when the message arrived. What d you think the man died of?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.43944019400464346,
274,274,274," said Holmes, dryly.","Oh, this is hardly a case for me to theorise over,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Explicit,said Holmes,0.9905570739390929,
275,275,275,NO APPEND,"No, no. Still, we can t deny that you hit the nail on the head sometimes. Dear me! Door locked, I understand. Jewels worth half a million missing. How was the window?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.4554916013181149,
276,276,276,NO APPEND,Fastened; but there are steps on the sill.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.4688469960802275,
277,277,277,NO APPEND,"Well, well, if it was fastened the steps could have nothing to do with the matter. That s common sense. Man might have died in a fit; but then the jewels are missing. Ha! I have a theory. These flashes come upon me at times. Just step outside, sergeant, and you, Mr. Sholto. Your friend can remain. What do you think of this, Holmes? Sholto was, on his own confession, with his brother last night. The brother died in a fit, on which Sholto walked off with the treasure. How s that?",Wooden-Legged Man,,NO MONOLOGUE,0,6,Implicit,,0.3133782401309385,
278,278,278,NO APPEND,On which the dead man very considerately got up and locked the door on the inside.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.47484648051132994,
279,279,279,NO APPEND,"Hum! There s a flaw there. Let us apply common sense to the matter. This Thaddeus Sholto _was_ with his brother; there _was_ a quarrel; so much we know. The brother is dead and the jewels are gone. So much also we know. No one saw the brother from the time Thaddeus left him. His bed had not been slept in. Thaddeus is evidently in a most disturbed state of mind. His appearance is well, not attractive. You see that I am weaving my web round Thaddeus. The net begins to close upon him.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.44157368184465956,
280,280,280, said Holmes. ,"You are not quite in possession of the facts yet, /newquote This splinter of wood, which I have every reason to believe to be poisoned, was in the man s scalp where you still see the mark; this card, inscribed as you see it, was on the table; and beside it lay this rather curious stone-headed instrument. How does all that fit into your theory?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Explicit,said Holmes,0.9901095177145804,
281,281,281," said the fat detective, pompously.  /newquote  With great activity, considering his bulk, he sprang up the steps and squeezed through into the garret, and immediately afterwards we heard his exulting voice proclaiming that he had found the trap-door.","Confirms it in every respect, /newquote House is full of Indian curiosities. Thaddeus brought this up, and if this splinter be poisonous Thaddeus may as well have made murderous use of it as any other man. The card is some hocus-pocus, a blind, as like as not. The only question is, how did he depart? Ah, of course, here is a hole in the roof.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Anaphoric,said the fat detective,0.3867474515710775,
282,282,282," remarked Holmes, shrugging his shoulders. ","He can find something, /newquote He has occasional glimmerings of reason. _Il n y a pas des sots si incommodes que ceux qui ont de l esprit!_",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,6,Explicit,remarked Holmes,0.990600642360998,0.12644887995258555
283,283,283," said Athelney Jones, reappearing down the steps again. ","You see! /newquote Facts are better than mere theories, after all. My view of the case is confirmed. There is a trap-door communicating with the roof, and it is partly open.",Mr. Athelney Jones,,NO MONOLOGUE,0,6,Explicit,said Athelney Jones,0.9874348243469367,
284,284,284,NO APPEND,It was I who opened it.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Anaphoric,he cried,0.41449585832156877,
285,285,285, He seemed a little crestfallen at the discovery. ,"Oh, indeed! You did notice it, then? /newquote Well, whoever noticed it, it shows how our gentleman got away. Inspector!",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.47287433002266044,
286,286,286, from the passage.,"Yes, sir,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.4834129221724007,
287,287,287,NO APPEND,"Ask Mr. Sholto to step this way. Mr. Sholto, it is my duty to inform you that anything which you may say will be used against you. I arrest you in the Queen s name as being concerned in the death of your brother.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.4674167547012892,
288,288,288," cried the poor little man, throwing out his hands, and looking from one to the other of us.","There, now! Didn t I tell you!",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Anaphoric,cried the poor little man,0.4218147610009398,
289,289,289, said Holmes. ,"Don t trouble yourself about it, Mr. Sholto, /newquote I think that I can engage to clear you of the charge.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Explicit,said Holmes,0.9910132155790374,
290,290,290, snapped the detective. ,"Don t promise too much, Mr. Theorist, don t promise too much! /newquote You may find it a harder matter than you think.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Anaphoric,snapped the detective,0.3962214450229115,
291,291,291,NO APPEND,"Not only will I clear him, Mr. Jones, but I will make you a free present of the name and description of one of the two people who were in this room last night. His name, I have every reason to believe, is Jonathan Small. He is a poorly-educated man, small, active, with his right leg off, and wearing a wooden stump which is worn away upon the inner side. His left boot has a coarse, square-toed sole, with an iron band round the heel. He is a middle-aged man, much sunburned, and has been a convict. These few indications may be of some assistance to you, coupled with the fact that there is a good deal of skin missing from the palm of his hand. The other man ",Mr. Sherlock Holmes,,NO MONOLOGUE,0,6,Implicit,,0.42513032118533606,
