,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
910,910,910,911," She did not answer. They went on around the corner, and it seemed as if her dreams were coming true after all, when he followed her into the little house.",Why?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3078052249090061,0.838640121227378
911,911,911,912,NO APPEND,"You must stay and dine with me, Robert. You see I am all alone, and it is so long since I have seen you. There is so much I want to ask you.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3997518094623119,0.8734026403662103
913,913,913,914," he exclaimed. All the softness came back. She laughed, and went and put her hand on his shoulder.",Oh! you know I want to stay if you will let me!,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he exclaimed,0.3186652813180683,0.5145345828975144
914,914,914,915, She hurried away to tell Celestine to set an extra place. She even sent her off in search of some added delicacy which she had not thought of for herself. And she recommended great care in dripping the coffee and having the omelet done to a proper turn.,This is the first moment you have seemed like the old Robert. I'll go tell Celestine.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3928532807023102,0.5002102303845647
916,916,916,917,NO APPEND,Alc e Arobin! What on earth is his picture doing here?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,He picked up a photograph and exclaimed,0.3142602133207072,0.5156513613619909
917,917,917,918," answered Edna, ","I tried to make a sketch of his head one day, /newquote and he thought the photograph might help me. It was at the other house. I thought it had been left there. I must have packed it up with my drawing materials.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,answered Edna,0.9866511690751988,0.5002102303845647
918,918,918,919,NO APPEND,I should think you would give it back to him if you have finished with it.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.392258018610048,0.1851040111087553
919,919,919,920, Robert kept on looking at the picture.,Oh! I have a great many such photographs. I never think of returning them. They don't amount to anything.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3961081138825899,0.1851040111087553
920,920,920,921,NO APPEND,It seems to me do you think his head worth drawing? Is he a friend of Mr. Pontellier's? You never said you knew him.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3973670877078339,0.1893215850118784
921,921,921,922, Robert threw aside the picture.,"He isn't a friend of Mr. Pontellier's; he's a friend of mine. I always knew him that is, it is only of late that I know him pretty well. But I'd rather talk about you, and know what you have been seeing and doing and feeling out there in Mexico.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4134266485863215,0.1809594204985822
922,922,922,923,NO APPEND,"I've been seeing the waves and the white beach of Grand Isle; the quiet, grassy street of the _Ch ni re;_ the old fort at Grande Terre. I've been working like a machine, and feeling like a lost soul. There was nothing interesting.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4113129917719677,0.1893215850118784
924,924,924,925, he asked.,And what have you been seeing and doing and feeling all these days?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3511521824107296,0.5145687722039634
925,925,925,926,NO APPEND,"I've been seeing the waves and the white beach of Grand Isle; the quiet, grassy street of the _Ch ni re Caminada;_ the old sunny fort at Grande Terre. I've been working with a little more comprehension than a machine, and still feeling like a lost soul. There was nothing interesting.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4178495894233138,0.6517849056680072
926,926,926,927," he said, with feeling, closing his eyes and resting his head back in his chair. They remained in silence till old Celestine announced dinner.","Mrs. Pontellier, you are cruel,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.3060364262217124,0.8688256816156614
931,931,931,932, he said. ,"Perhaps I shouldn't have come back, /newquote When you are tired of me, tell me to go.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.2628133519023201,0.5146029613740606
932,932,932,933,NO APPEND,You never tire me. You must have forgotten the hours and hours at Grand Isle in which we grew accustomed to each other and used to being together.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4007773490456794,0.7504716375876777
933,933,933,934," he said, not looking at her, but rolling a cigarette. His tobacco pouch, which he laid upon the table, was a fantastic embroidered silk affair, evidently the handiwork of a woman.","I have forgotten nothing at Grand Isle,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.266872334336314,0.8386709889565931
934,934,934,935," said Edna, picking up the pouch and examining the needlework.","You used to carry your tobacco in a rubber pouch,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said Edna,0.985450196376318,0.479433172634208
935,935,935,936,NO APPEND,Yes; it was lost.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3846686406629057,0.1748786504577216
936,936,936,937,NO APPEND,Where did you buy this one? In Mexico?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3872023869932662,0.4224903174081379
937,937,937,938," he replied, striking a match and lighting his cigarette.","It was given to me by a Vera Cruz girl; they are very generous,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he replied,0.2997266452497724,0.8386524688913881
938,938,938,939,NO APPEND,"They are very handsome, I suppose, those Mexican women; very picturesque, with their black eyes and their lace scarfs.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3972852402064656,0.5106029751538331
939,939,939,940,NO APPEND,"Some are; others are hideous, just as you find women everywhere.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3907995160585942,0.0559100905929405
940,940,940,941,NO APPEND,What was she like the one who gave you the pouch? You must have known her very well.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3932237325413784,0.0559100905929405
941,941,941,942,NO APPEND,She was very ordinary. She wasn't of the slightest importance. I knew her well enough.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.393362011578341,0.0559100905929405
942,942,942,943,NO APPEND,"Did you visit at her house? Was it interesting? I should like to know and hear about the people you met, and the impressions they made on you.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4003331428485752,0.0559100905929405
943,943,943,944,NO APPEND,There are some people who leave impressions not so lasting as the imprint of an oar upon the water.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3946463546017886,0.0559100905929405
944,944,944,945,NO APPEND,Was she such a one?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3901630398157759,0.0559100905929405
945,945,945,946," He thrust the pouch back in his pocket, as if to put away the subject with the trifle which had brought it up.",It would be ungenerous for me to admit that she was of that order and kind.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3971145905680124,0.0559100905929405
957,957,957,958, said Arobin when Robert had gone. ,"Fine fellow, that Lebrun, /newquote I never heard you speak of him.",Alcee Arobin,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said Arobin,0.9872228032353632,0.6102591077315047
958,958,958,959, she replied. ,"I knew him last summer at Grand Isle, /newquote Here is that photograph of yours. Don't you want it?",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she replied,0.7440392329952186,0.6132028106028096
959,959,959,960, She threw it back on the table.,What do I want with it? Throw it away.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3871477368648689,0.1851040111087553
960,960,960,961, she said. ,"I'm not going to Mrs. Merriman's, /newquote If you see her, tell her so. But perhaps I had better write. I think I shall write now, and say that I am sorry her child is sick, and tell her not to count on me.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she said,0.7544072870607661,0.4566572991795114
961,961,961,962, acquiesced Arobin. ,"It would be a good scheme, /newquote I don't blame you; stupid lot!",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,acquiesced Arobin,0.9880596988967064,0.6215370163194501
963,963,963,964, she asked. He told her.,What is the date?,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7356425167987576,0.4635338973136492
964,964,964,965,NO APPEND,Will you mail this for me when you go out?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3950913180372063,0.621526284092475
965,965,965,966," He read to her little bits out of the newspaper, while she straightened things on the table.",Certainly.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4344589923476601,0.2509594025783048
966,966,966,967," he asked, throwing aside the paper. ",What do you want to do? /newquote Do you want to go out for a walk or a drive or anything? It would be a fine night to drive.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3579092547727907,0.5146371504074867
967,967,967,968,NO APPEND,No; I don't want to do anything but just be quiet. You go away and amuse yourself. Don't stay.,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.3944653323824955,0.6197479167526728
968,968,968,969,NO APPEND,I'll go away if I must; but I shan't amuse myself. You know that I only live when I am near you.,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.3946587889405366,0.1407065136827923
970,970,970,971,NO APPEND,Is that one of the things you always say to women?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4163138647131477,0.2508993724381319
971,971,971,972," he answered with a smile. There were no warm lights in her eyes; only a dreamy, absent look.","I have said it before, but I don't think I ever came so near meaning it,",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.3727648641183225,0.5145459793481278
972,972,972,973," he said, and he kissed her hand and went away.","Good night. I adore you. Sleep well,",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,he said,0.0406722782607,0.1051354904218676
975,975,975,976,"The morning was full of sunlight and hope. Edna could see before her no denial only the promise of excessive joy. She lay in bed awake, with bright eyes full of speculation.  /newquote  If she could but get that conviction firmly fixed in her mind, what mattered about the rest? She felt she had been childish and unwise the night before in giving herself over to despondency. She recapitulated the motives which no doubt explained Robert's reserve. They were not insurmountable; they would not hold if he really loved her; they could not hold against her own passion, which he must come to realize in time. She pictured him going to his business that morning. She even saw how he was dressed; how he walked down one street, and turned the corner of another; saw him bending over his desk, talking to people who entered the office, going to his lunch, and perhaps watching for her on the street. He would come to her in the afternoon or evening, sit and roll his cigarette, talk a little, and go away as he had done the night before. But how delicious it would be to have him there with her! She would have no regrets, nor seek to penetrate his reserve if he still chose to wear it.","He loves you, poor fool.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3863495068724024,0.1748786504577216
993,993,993,994," she said, shoving the cat off the chair beside her. He was surprised, ill at ease, almost embarrassed at meeting her thus so unexpectedly.","I am destined to see you only by accident,",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she said,0.7383413385561665,0.4566572991795114
994,994,994,995, he asked.,Do you come here often?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.4024826578887214,0.8386339471092034
995,995,995,996, she said.,"I almost live here,",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she said,0.736336933331254,0.6327063464270735
996,996,996,997,NO APPEND,I used to drop in very often for a cup of Catiche's good coffee. This is the first time since I came back.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3959019635111873,0.1689600605658339
997,997,997,998," Edna had intended to be indifferent and as reserved as he when she met him; she had reached the determination by a laborious train of reasoning, incident to one of her despondent moods. But her resolve melted when she saw him before designing Providence had led him into her path.","She'll bring you a plate, and you will share my dinner. There's always enough for two even three.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4028054984791021,0.150463030309861
998,998,998,999," she asked, closing the book that lay open upon the table.","Why have you kept away from me, Robert?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7239783545281302,0.631810086482177
999,999,999,1000, he exclaimed with sudden warmth. ,"Why are you so personal, Mrs. Pontellier? Why do you force me to idiotic subterfuges? /newquote I suppose there's no use telling you I've been very busy, or that I've been sick, or that I've been to see you and not found you at home. Please let me off with any one of these excuses.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he exclaimed,0.3681884714005203,0.9435474959273288
1000,1000,1000,1001, she said. ,"You are the embodiment of selfishness, /newquote You save yourself something I don't know what but there is some selfish motive, and in sparing yourself you never consider for a moment what I think, or how I feel your neglect and indifference. I suppose this is what you would call unwomanly; but I have got into a habit of expressing myself. It doesn't matter to me, and you may think me unwomanly if you like.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7407747156503958,0.5081473799351429
1001,1001,1001,1002,NO APPEND,"No; I only think you cruel, as I said the other day. Maybe not intentionally cruel; but you seem to be forcing me into disclosures which can result in nothing; as if you would have me bare a wound for the pleasure of looking at it, without the intention or power of healing it.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.412771286145397,0.1706493943813954
1002,1002,1002,1003,NO APPEND,"I'm spoiling your dinner, Robert; never mind what I say. You haven't eaten a morsel.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4035247935267652,0.3031437914878428
1003,1003,1003,1004, His sensitive face was all disfigured with excitement.,I only came in for a cup of coffee.,Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4034966917809258,0.0726739247278408
1004,1004,1004,1005, she remarked. ,"Isn't this a delightful place? /newquote I am so glad it has never actually been discovered. It is so quiet, so sweet, here. Do you notice there is scarcely a sound to be heard? It's so out of the way; and a good walk from the car. However, I don't mind walking. I always feel so sorry for women who don't like to walk; they miss so much so many rare little glimpses of life; and we women learn so little of life on the whole.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she remarked,0.7476554485636935,0.1630706253406581
1005,1005,1005,1006,NO APPEND,"Catiche's coffee is always hot. I don't know how she manages it, here in the open air. Celestine's coffee gets cold bringing it from the kitchen to the dining-room. Three lumps! How can you drink it so sweet? Take some of the cress with your chop; it's so biting and crisp. Then there's the advantage of being able to smoke with your coffee out here. Now, in the city aren't you going to smoke?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she remarked,0.7466611544884584,0.4480209618331564
1006,1006,1006,1007," he said, laying a cigar on the table.","After a while,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.3642749676732385,0.8527864260638498
1007,1007,1007,1008, she laughed.,Who gave it to you?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she laughed,0.7254882692366103,0.511553821003917
1008,1008,1008,1009, She was determined not to be personal again and make him uncomfortable.,I bought it. I suppose I'm getting reckless; I bought a whole box.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4054756116103467,0.153981099548342
1012,1012,1012,1013," she said, ","Robert, /newquote are you asleep?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7223718898227104,0.2806134573140484
1013,1013,1013,1014," he answered, looking up at her.","No,",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,said Edna,0.9851584474293852,0.0500895849912162
1015,1015,1015,1016," he said, ","Now you know, /newquote now you know what I have been fighting against since last summer at Grand Isle; what drove me away and drove me back again.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.3302929030225231,0.5321393290639245
1016,1016,1016,1017, she asked. Her face glowed with soft lights.,Why have you been fighting against it?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7271287447639453,0.4842988265248896
1017,1017,1017,1018," She put her free hand up to his shoulder, and then against his cheek, rubbing it softly. He kissed her again. His face was warm and flushed.",Why? Because you were not free; you were L once Pontellier's wife. I couldn't help loving you if you were ten times his wife; but so long as I went away from you and kept away I could help telling you so.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4135410007083847,0.153981099548342
1018,1018,1018,1019,NO APPEND,"There in Mexico I was thinking of you all the time, and longing for you.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4050834205634999,0.153981099548342
1019,1019,1019,1020, she interrupted.,"But not writing to me,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she interrupted,0.7262866158901484,0.1630706253406581
1020,1020,1020,1021,NO APPEND,Something put into my head that you cared for me; and I lost my senses. I forgot everything but a wild dream of your some way becoming my wife.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4111828845502358,0.4513942478327474
1021,1021,1021,1022,NO APPEND,Your wife!,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3554413166351259,0.8337772163171869
1022,1022,1022,1023,NO APPEND,"Religion, loyalty, everything would give way if only you cared.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3320812313361537,0.2136175202621733
1023,1023,1023,1024,NO APPEND,Then you must have forgotten that I was L once Pontellier's wife.,Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3321988045202814,0.0702546988111254
1024,1024,1024,1025,NO APPEND,"Oh! I was demented, dreaming of wild, impossible things, recalling men who had set their wives free, we have heard of such things.",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3360312560585253,0.0764469443218543
1025,1025,1025,1026,NO APPEND,"Yes, we have heard of such things.",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3303787773101975,0.0790612685479597
1026,1026,1026,1027,NO APPEND,"I came back full of vague, mad intentions. And when I got here ",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3320812313361537,0.0790612685479597
1027,1027,1027,1028, She was still caressing his cheek.,When you got here you never came near me!,Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3307893098700221,0.0764469443218543
1028,1028,1028,1029,NO APPEND,"I realized what a cur I was to dream of such a thing, even if you had been willing.",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.333257903071587,0.0777440442949231
1030,1030,1030,1031,NO APPEND,"You have been a very, very foolish boy, wasting your time dreaming of impossible things when you speak of Mr. Pontellier setting me free! I am no longer one of Mr. Pontellier's possessions to dispose of or not. I give myself where I choose. If he were to say,  Here, Robert, take her and be happy; she is yours,' I should laugh at you both.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3485593922490974,0.6254457077450203
1031,1031,1031,1032,His face grew a little white.  /newquote  he asked.,What do you mean?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3102222551490897,0.606131346467042
1033,1033,1033,1034," said Edna, rising; ","Yes, yes, /newquote I promised. Tell her yes to wait for me. I'll go back with her.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said Edna,0.9852330498232218,0.4212317666792846
1034,1034,1034,1035, offered Robert.,"Let me walk over with you,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,offered Robert,0.9933394536756428,0.8509511392218247
1035,1035,1035,1036," she said;  /newquote  She went into her room to put on her hat, and when she came in again she sat once more upon the sofa beside him. He had not stirred. She put her arms about his neck.","No, /newquote I will go with the servant.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7227968821188522,0.4945172130950369
1036,1036,1036,1037," He kissed her with a degree of passion which had not before entered into his caress, and strained her to him.","Good-by, my sweet Robert. Tell me good-by.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3985328080281446,0.161218804445726
1037,1037,1037,1038," she whispered, ","I love you, /newquote only you; no one but you. It was you who awoke me last summer out of a life-long, stupid dream. Oh! you have made me so unhappy with your indifference. Oh! I have suffered, suffered! Now you are here we shall love each other, my Robert. We shall be everything to each other. Nothing else in the world is of any consequence. I must go to my friend; but you will wait for me? No matter how late; you will wait for me, Robert?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she whispered,0.7443422566071455,0.6506225063826688
1038,1038,1038,1039, he pleaded. ,"Don't go; don't go! Oh! Edna, stay with me, /newquote Why should you go? Stay with me, stay with me.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he pleaded,0.3653184113316525,0.9431588916617504
1039,1039,1039,1040," She buried her face in his neck, and said good-by again. Her seductive voice, together with his great love for her, had enthralled his senses, had deprived him of every impulse but the longing to hold her and keep her.",I shall come back as soon as I can; I shall find you here.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4026410066908577,0.511553821003917
1052,1052,1052,1053,"She was still stunned and speechless with emotion when later she leaned over her friend to kiss her and softly say good-by. Ad le, pressing her cheek, whispered in an exhausted voice: ","Think of the children, Edna. Oh think of the children! Remember them!",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,Ad le pressing her cheek whispered,0.0461624301219124,0.5042449016709569
1056,1056,1056,1057, he said. ,"You shouldn't have been there, Mrs. Pontellier, /newquote That was no place for you. Ad le is full of whims at such times. There were a dozen women she might have had with her, unimpressionable women. I felt that it was cruel, cruel. You shouldn't have gone.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.2903616991724563,0.7674868960108274
1057,1057,1057,1058," she answered, indifferently. ","Oh, well! /newquote I don't know that it matters after all. One has to think of the children some time or other; the sooner the better.",Edna Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Anaphoric,she answered,0.7321993568138315,0.9960415549209932
1058,1058,1058,1059,NO APPEND,When is L once coming back?,Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4779733608913556,0.6395962620529048
1059,1059,1059,1060,NO APPEND,Quite soon. Some time in March.,Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.5273730971633442,0.2584045174067402
1060,1060,1060,1061,NO APPEND,And you are going abroad?,Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.6308313926796979,0.2592415361924717
1061,1061,1061,1062," She felt that her speech was voicing the incoherency of her thoughts, and stopped abruptly.","Perhaps no, I am not going. I'm not going to be forced into doing things. I don't want to go abroad. I want to be let alone. Nobody has any right except children, perhaps and even then, it seems to me or it did seem ",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.5803298796186522,0.2595209337761293
1062,1062,1062,1063," sighed the Doctor, grasping her meaning intuitively, ","The trouble is, /newquote that youth is given up to illusions. It seems to be a provision of Nature; a decoy to secure mothers for the race. And Nature takes no account of moral consequences, of arbitrary conditions which we create, and which we feel obliged to maintain at any cost.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,sighed the Doctor,0.9998609002024296,0.533587463501777
1063,1063,1063,1064, she said. ,"Yes, /newquote The years that are gone seem like dreams if one might go on sleeping and dreaming but to wake up and find oh! well! perhaps it is better to wake up after all, even to suffer, rather than to remain a dupe to illusions all one's life.",Edna Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Anaphoric,she said,0.7392215077617509,0.9958343530399366
1064,1064,1064,1065," said the Doctor at parting, holding her hand, ","It seems to me, my dear child, /newquote you seem to me to be in trouble. I am not going to ask for your confidence. I will only say that if ever you feel moved to give it to me, perhaps I might help you. I know I would understand. And I tell you there are not many who would not many, my dear.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,said the Doctor,0.9998364803559876,0.8524208707187287
1065,1065,1065,1066,NO APPEND,"Some way I don't feel moved to speak of things that trouble me. Don't think I am ungrateful or that I don't appreciate your sympathy. There are periods of despondency and suffering which take possession of me. But I don't want anything but my own way. That is wanting a good deal, of course, when you have to trample upon the lives, the hearts, the prejudices of others but no matter still, I shouldn't want to trample upon the little lives. Oh! I don't know what I'm saying, Doctor. Good night. Don't blame me for anything.",Edna Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Implicit,,0.4342477450312927,0.9997301717902788
1066,1066,1066,1067,NO APPEND,"Yes, I will blame you if you don't come and see me soon. We will talk of things you never have dreamt of talking about before. It will do us both good. I don't want you to blame yourself, whatever comes. Good night, my child.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.5244553630930885,0.606131346467042
1068,1068,1068,1069,"Still, she remembered Ad le's voice whispering,  /newquote  She meant to think of them; that determination had driven into her soul like a death wound but not to-night. To-morrow would be time to think of everything.",Think of the children; think of them.,Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,Ad le pressing her cheek whispered,0.0599883365290963,0.2330813828656866
1070,1070,1070,1071,NO APPEND,I love you. Good-by because I love you.,Edna Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Anaphoric,she whispered,0.6611212398423969,0.2241714285805515
1086,1086,1086,1087, they both exclaimed. ,The water is too cold! /newquote Don't think of it.,Edna Pontellier,Mariequita,NO MONOLOGUE,0,0,Implicit,,0.3991046751190979,0.2139225621489881
1092,1092,1092,1093,"She had said over and over to herself:  /newquote  She understood now clearly what she had meant long ago when she said to Ad le Ratignolle that she would give up the unessential, but she would never sacrifice herself for her children.","To-day it is Arobin; to-morrow it will be some one else. It makes no difference to me, it doesn't matter about L once Pontellier but Raoul and Etienne!",Edna Pontellier,Mariequita,NO MONOLOGUE,0,0,Anaphoric,She had said over and over to herself,0.7349145488187914,0.2398516025297573
1101,1101,1101,1102,"She thought of L once and the children. They were a part of her life. But they need not have thought that they could possess her, body and soul. How Mademoiselle Reisz would have laughed, perhaps sneered, if she knew! ","And you call yourself an artist! What pretensions, Madame! The artist must possess the courageous soul that dares and defies.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3953267348810141,0.161218804445726
1103,1103,1103,1104," He did not know; he did not understand. He would never understand. Perhaps Doctor Mandelet would have understood if she had seen him but it was too late; the shore was far behind her, and her strength was gone.",Good-by because I love you.,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Anaphoric,she whispered,0.7194628015789759,0.0891629917675508
