,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
257,257,257,258,Newland Archer reddened and laughed.  ,As much as a man can be.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4927203881073059,0.0742602463777656
258,258,258,259,"She continued to consider him thoughtfully, as if not to miss any shade of meaning in what he said, ","Do you think, then, there is a limit?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4872394695230541,0.0742602463777656
259,259,259,260,NO APPEND,"To being in love?  If there is, I haven't found it!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4644071011912168,0.0742602463777656
260,260,260,261,She glowed with sympathy.  ,Ah--it's really and truly a romance?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4804108515128538,0.0742602463777656
261,261,261,262,NO APPEND,The most romantic of romances!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4898377738804786,0.0742602463777656
262,262,262,263,NO APPEND,How delightful!  And you found it all out for yourselves--it was not in the least arranged for you?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4190648211319487,0.0742602463777656
263,263,263,264,"Archer looked at her incredulously.   /newquote  he asked with a smile, ","Have you forgotten, /newquote that in our country we don't allow our marriages to be arranged for us?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he asked,0.4217831842778686,0.0742602463777656
265,265,265,266," she answered,  /newquote   She looked down at her Viennese fan of eagle feathers, and he saw that her lips trembled.","Yes, /newquote I'd forgotten.  You must forgive me if I sometimes make these mistakes.  I don't always remember that everything here is good that was--that was bad where I've come from.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she answered,0.3377146633496755,0.0742602463777656
266,266,266,267, he said impulsively; ,"I'm so sorry, /newquote but you ARE among friends here, you know.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4549393468218052,0.0742602463777656
267,267,267,268," she added, but without moving; and her eyes turned back from the door to rest on the young man's face.","Yes--I know.  Wherever I go I have that feeling.  That's why I came home.  I want to forget everything else, to become a complete American again, like the Mingotts and Wellands, and you and your delightful mother, and all the other good people here tonight.  Ah, here's May arriving, and you will want to hurry away to her,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she added,0.2271548617135574,0.0742602463777656
269,269,269,270," said Archer, ","Oh, /newquote I have so many rivals; you see she's already surrounded.  There's the Duke being introduced.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,said Archer,0.9182394956320696,0.0605201069351419
270,270,270,271," Madame Olenska said in a low tone, just touching his knee with her plumed fan.  It was the lightest touch, but it thrilled him like a caress.","Then stay with me a little longer,",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,Madame Olenska said,0.0480805628746442,0.5165057933278976
271,271,271,272," he answered in the same tone, hardly knowing what he said; but just then Mr. van der Luyden came up, followed by old Mr. Urban Dagonet.  The Countess greeted them with her grave smile, and Archer, feeling his host's admonitory glance on him, rose and surrendered his seat.","Yes, let me stay,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he answered,0.5047480362367801,0.1173662193834711
275,275,275,276,"As he moved away he saw Lawrence Lefferts, tall and resplendent, leading his wife up to be introduced; and heard Gertrude Lefferts say, as she beamed on the Countess with her large unperceiving smile:   /newquote   Behind her, waiting their turn to name themselves to the Countess, Archer noticed a number of the recalcitrant couples who had declined to meet her at Mrs. Lovell Mingott's.  As Mrs. Archer remarked: when the van der Luydens chose, they knew how to give a lesson.  The wonder was that they chose so seldom.",But I think we used to go to dancing-school together when we were children--.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,She drooped slightly beneath her protecting brim and added,0.4505226195137177,0.0742602463777656
276,276,276,277,The young man felt a touch on his arm and saw Mrs. van der Luyden looking down on him from the pure eminence of black velvet and the family diamonds.  ,"It was good of you, dear Newland, to devote yourself so unselfishly to Madame Olenska.  I told your cousin Henry he must really come to the rescue.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.0975611497595626,0.0742602463777656
277,277,277,278,"He was aware of smiling at her vaguely, and she added, as if condescending to his natural shyness:  ",I've never seen May looking lovelier.  The Duke thinks her the handsomest girl in the room.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she added,0.4299006609043349,0.0742602463777656
279,279,279,280,"The Countess Olenska had said  /newquote ; and at half after the hour Newland Archer rang the bell of the peeling stucco house with a giant wisteria throttling its feeble cast-iron balcony, which she had hired, far down West Twenty-third Street, from the vagabond Medora.",after five,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he heard one of the younger men begin,0.5145510060070991,0.0742602463777656
280,280,280,281,"It was certainly a strange quarter to have settled in.  Small dress-makers, bird-stuffers and  /newquote  were her nearest neighbours; and further down the dishevelled street Archer recognised a dilapidated wooden house, at the end of a paved path, in which a writer and journalist called Winsett, whom he used to come across now and then, had mentioned that he lived.  Winsett did not invite people to his house; but he had once pointed it out to Archer in the course of a nocturnal stroll, and the latter had asked himself, with a little shiver, if the humanities were so meanly housed in other capitals.",people who wrote,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5015877766284439,0.0742602463777656
287,287,287,288,"The door was opened by a swarthy foreign-looking maid, with a prominent bosom under a gay neckerchief, whom he vaguely fancied to be Sicilian. She welcomed him with all her white teeth, and answering his enquiries by a head-shake of incomprehension led him through the narrow hall into a low firelit drawing-room.  The room was empty, and she left him, for an appreciable time, to wonder whether she had gone to find her mistress, or whether she had not understood what he was there for, and thought it might be to wind the clock--of which he perceived that the only visible specimen had stopped.  He knew that the southern races communicated with each other in the language of pantomime, and was mortified to find her shrugs and smiles so unintelligible.  At length she returned with a lamp; and Archer, having meanwhile put together a phrase out of Dante and Petrarch, evoked the answer:  /newquote ; which he took to mean:  ",La signora e fuori; ma verra subito /newquote She's out--but you'll soon see.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4399129173877169,0.0742602463777656
291,291,291,292,"It was odd to have summoned him in that way, and then forgotten him; but Archer felt more curious than mortified.  The atmosphere of the room was so different from any he had ever breathed that self-consciousness vanished in the sense of adventure.  He had been before in drawing-rooms hung with red damask, with pictures  /newquote ; what struck him was the way in which Medora Manson's shabby hired house, with its blighted background of pampas grass and Rogers statuettes, had, by a turn of the hand, and the skilful use of a few properties, been transformed into something intimate,  /newquote  subtly suggestive of old romantic scenes and sentiments.  He tried to analyse the trick, to find a clue to it in the way the chairs and tables were grouped, in the fact that only two Jacqueminot roses (of which nobody ever bought less than a dozen) had been placed in the slender vase at his elbow, and in the vague pervading perfume that was not what one put on handkerchiefs, but rather like the scent of some far-off bazaar, a smell made up of Turkish coffee and ambergris and dried roses.","of the Italian school /newquote foreign,",Newland Archer,Dallas,NO MONOLOGUE,0,0,Implicit,,0.4828532499652153,0.0925783761167561
293,293,293,294,"The round-bosomed maid came in, drew the curtains, pushed back a log, and said consolingly:  /newquote   When she had gone Archer stood up and began to wander about.  Should he wait any longer?  His position was becoming rather foolish.  Perhaps he had misunderstood Madame Olenska--perhaps she had not invited him after all.",Verra--verra.,Newland Archer,Dallas,NO MONOLOGUE,0,0,Anaphoric,The roundbosomed maid came in drew the curtains pushed back a log and said,0.5173652151301072,0.1970353260427922
