,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
164,164,164,165, said Mr. Bunting. ,The candle! /newquote Who lit the candle?,Bunting,The Invisible Man,NO MONOLOGUE,0,5,Explicit,said Mr Bunting,0.9925990829282666,0.1000597289019612
165,165,165,166, said Mrs. Bunting. ,The drawer! /newquote And the money s gone!,Bunting,The Invisible Man,NO MONOLOGUE,0,5,Explicit,said Mrs Bunting,0.027165498954433,0.1000597289019612
167,167,167,168,NO APPEND,Of all the strange occurrences ,The Invisible Man,Bunting,NO MONOLOGUE,0,5,Implicit,,0.473632722380881,0.0703461878089159
168,168,168,169,"There was a violent sneeze in the passage. They rushed out, and as they did so the kitchen door slammed.  /newquote  said Mr. Bunting, and led the way. They both heard a sound of bolts being hastily shot back.","Bring the candle,",Bunting,The Invisible Man,NO MONOLOGUE,0,5,Explicit,said Mr Bunting,0.9940267691130852,0.2197495768814938
177,177,177,178,"As Hall stood there he heard his wife s voice coming out of the depth of the cellar, with that rapid telescoping of the syllables and interrogative cocking up of the final words to a high note, by which the West Sussex villager is wont to indicate a brisk impatience. ",George! You gart whad a wand?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,6,Implicit,,0.4713497588700436,0.1269476184570727
178,178,178,179,"At that he turned and hurried down to her.  /newquote  he said, over the rail of the cellar steps, ","Janny, /newquote  tas the truth what Henfrey sez.  E s not in uz room,  e en t. And the front door s onbolted.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,6,Anaphoric,he said,0.4238475055072724,0.1924027568918718
179,179,179,180,"At first Mrs. Hall did not understand, and as soon as she did she resolved to see the empty room for herself. Hall, still holding the bottle, went first.  /newquote  he said, ","If  e en t there, /newquote  is close are. And what s  e doin   ithout  is close, then?  Tas a most curious business.",The Invisible Man,Mr. Hall,NO MONOLOGUE,0,6,Anaphoric,he said,0.4316947230826444,0.089852281589472
180,180,180,181,"As they came up the cellar steps they both, it was afterwards ascertained, fancied they heard the front door open and shut, but seeing it closed and nothing there, neither said a word to the other about it at the time. Mrs. Hall passed her husband in the passage and ran on first upstairs. Someone sneezed on the staircase. Hall, following six steps behind, thought that he heard her sneeze. She, going on first, was under the impression that Hall was sneezing. She flung open the door and stood regarding the room.  /newquote  she said.",Of all the curious!,Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,6,Anaphoric,she said,0.90908994754923,0.2197495768814938
182,182,182,183, she said. ,"Cold, /newquote He s been up this hour or more.",Mrs. Hall,Mr. Hall,NO MONOLOGUE,0,6,Anaphoric,she said,0.910279823056534,0.1060659997761063
185,185,185,186, said Mrs. Hall. ," Tas sperits, /newquote I know  tas sperits. I ve read in papers of en. Tables and chairs leaping and dancing...",Mrs. Hall,Mr. Hall,NO MONOLOGUE,0,6,Explicit,said Mrs Hall,0.9969327460524038,0.7517471715399235
186,186,186,187, said Hall. ,"Take a drop more, Janny, /newquote  Twill steady ye.",Mr. Hall,Mrs. Hall,NO MONOLOGUE,0,6,Explicit,said Hall,0.9944426456142504,0.653432770645806
187,187,187,188, said Mrs. Hall. ,"Lock him out, /newquote Don t let him come in again. I half guessed I might ha  known. With them goggling eyes and bandaged head, and never going to church of a Sunday. And all they bottles more n it s right for any one to have. He s put the sperits into the furniture.... My good old furniture!  Twas in that very chair my poor dear mother used to sit when I was a little girl. To think it should rise up against me now!",Mrs. Hall,Mr. Hall,NO MONOLOGUE,0,6,Explicit,said Mrs Hall,0.9956299775298292,0.8887134218642914
188,188,188,189, said Hall. ,"Just a drop more, Janny, /newquote Your nerves is all upset.",Mr. Hall,Mrs. Hall,NO MONOLOGUE,0,6,Explicit,said Hall,0.9942256396889294,0.6639594326341547
198,198,198,199,"The stranger went into the little parlour of the  /newquote  about half-past five in the morning, and there he remained until near midday, the blinds down, the door shut, and none, after Hall s repulse, venturing near him.",Coach and Horses,Mr. Teddy Henfrey,Mr. Hall,NO MONOLOGUE,0,7,Explicit,said Teddy,0.9600266599020932,0.101187014857331
201,201,201,202,"It was the finest of all possible Whit Mondays, and down the village street stood a row of nearly a dozen booths, a shooting gallery, and on the grass by the forge were three yellow and chocolate waggons and some picturesque strangers of both sexes putting up a cocoanut shy. The gentlemen wore blue jerseys, the ladies white aprons and quite fashionable hats with heavy plumes. Wodger, of the  /newquote  and Mr. Jaggers, the cobbler, who also sold old second-hand ordinary bicycles, were stretching a string of union-jacks and royal ensigns (which had originally celebrated the first Victorian Jubilee) across the road.","Purple Fawn,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he cried,0.3195547325864441,0.098929233155331
203,203,203,204,About noon he suddenly opened his parlour door and stood glaring fixedly at the three or four people in the bar.  /newquote  he said. Somebody went sheepishly and called for Mrs. Hall.,"Mrs. Hall,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,said he,0.3175663749236364,0.333809471421141
204,204,204,205,"Mrs. Hall appeared after an interval, a little short of breath, but all the fiercer for that. Hall was still out. She had deliberated over this scene, and she came holding a little tray with an unsettled bill upon it.  /newquote  she said.","Is it your bill you re wanting, sir?",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Anaphoric,she said,0.8478451510241938,0.438852473243639
205,205,205,206,NO APPEND,Why wasn t my breakfast laid? Why haven t you prepared my meals and answered my bell? Do you think I live without eating?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.5760587480327882,0.4999838550846736
206,206,206,207, said Mrs. Hall. ,Why isn t my bill paid? /newquote That s what I want to know.,Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall,0.997034270881108,0.438852473243639
207,207,207,208,NO APPEND,I told you three days ago I was awaiting a remittance ,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.4999420769300668,0.2090050887762329
208,208,208,209,NO APPEND,"I told you two days ago I wasn t going to await no remittances. You can t grumble if your breakfast waits a bit, if my bill s been waiting these five days, can you?",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.6232923069623579,0.1462490124407269
210,210,210,211, from the bar.,"Nar, nar!",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he cried,0.3165746807352647,0.333809471421141
211,211,211,212, said Mrs. Hall.,"And I d thank you kindly, sir, if you d keep your swearing to yourself, sir,",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall,0.9972571782438044,0.2197495768814938
213,213,213,214, he began.,"Look here, my good woman ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he began,0.3326371929027978,0.4272741102053322
214,214,214,215, said Mrs. Hall.,"Don t  good woman  _me_,",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall,0.9983540339695756,0.438852473243639
215,215,215,216,NO APPEND,I ve told you my remittance hasn t come.,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.483918333496334,0.5868922856893064
216,216,216,217, said Mrs. Hall.,Remittance indeed!,Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall,0.998186249312425,0.438852473243639
217,217,217,218,NO APPEND,"Still, I daresay in my pocket ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.4724910968158905,0.2547592971734072
218,218,218,219,NO APPEND,You told me three days ago that you hadn t anything but a sovereign s worth of silver upon you.,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.546748068828897,0.1679205943707832
219,219,219,220,NO APPEND,"Well, I ve found some more ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.4690679932481487,0.1679205943707832
220,220,220,221, from the bar., Ul-lo!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he cried,0.3145962927639266,0.4445436024170964
221,221,221,222, said Mrs. Hall.,"I wonder where you found it,",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall,0.9983401886585012,0.438852473243639
222,222,222,223,That seemed to annoy the stranger very much. He stamped his foot.  /newquote  he said.,What do you mean?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he said,0.3245543173097442,0.581204457875227
223,223,223,224, said Mrs. Hall. ,"That I wonder where you found it, /newquote And before I take any bills or get any breakfasts, or do any such things whatsoever, you got to tell me one or two things I don t understand, and what nobody don t understand, and what everybody is very anxious to understand. I want to know what you been doing t my chair upstairs, and I want to know how  tis your room was empty, and how you got in again. Them as stops in this house comes in by the doors that s the rule of the house, and that you _didn t_ do, and what I want to know is how you _did_ come in. And I want to know ",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall,0.9947794182740995,0.438852473243639
224,224,224,225,"Suddenly the stranger raised his gloved hands clenched, stamped his foot, and said,  /newquote  with such extraordinary violence that he silenced her instantly.",Stop!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Explicit,the stranger raised his gloved hands clenched stamped his foot and said,0.9870590428609006,0.2683228220202581
225,225,225,226," he said,  /newquote  Then he put his open palm over his face and withdrew it. The centre of his face became a black cavity.  /newquote  he said. He stepped forward and handed Mrs. Hall something which she, staring at his metamorphosed face, accepted automatically. Then, when she saw what it was, she screamed loudly, dropped it, and staggered back. The nose it was the stranger s nose! pink and shining rolled on the floor.","You don t understand, /newquote who I am or what I am. I ll show you. By Heaven! I ll show you. /newquote Here,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he said,0.4249662840134719,0.4445436024170964
228,228,228,229,"People down the village heard shouts and shrieks, and looking up the street saw the  /newquote  violently firing out its humanity. They saw Mrs. Hall fall down and Mr. Teddy Henfrey jump to avoid tumbling over her, and then they heard the frightful screams of Millie, who, emerging suddenly from the kitchen at the noise of the tumult, had come upon the headless stranger from behind. These increased suddenly.",Coach and Horses,Mr. Teddy Henfrey,Mrs. Hall,NO MONOLOGUE,0,7,Explicit,said Teddy,0.9976374554696364,0.4387700757899377
229,229,229,230,"Forthwith everyone all down the street, the sweetstuff seller, cocoanut shy proprietor and his assistant, the swing man, little boys and girls, rustic dandies, smart wenches, smocked elders and aproned gipsies began running towards the inn, and in a miraculously short space of time a crowd of perhaps forty people, and rapidly increasing, swayed and hooted and inquired and exclaimed and suggested, in front of Mrs. Hall s establishment. Everyone seemed eager to talk at once, and the result was Babel. A small group supported Mrs. Hall, who was picked up in a state of collapse. There was a conference, and the incredible evidence of a vociferous eye-witness.  /newquote   /newquote   /newquote   /newquote   /newquote   /newquote  ","O Bogey! /newquote What s he been doin , then? /newquote Ain t hurt the girl,  as  e? /newquote Run at en with a knife, I believe. /newquote No  ed, I tell ye. I don t mean no manner of speaking. I mean _marn  ithout a  ed_! /newquote Narnsense!  tis some conjuring trick. /newquote Fetched off  is wrapping,  e did ",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall,0.9969673613139732,0.2359063738058397
230,230,230,231,"In its struggles to see in through the open door, the crowd formed itself into a straggling wedge, with the more adventurous apex nearest the inn. ","He stood for a moment, I heerd the gal scream, and he turned. I saw her skirts whisk, and he went after her. Didn t take ten seconds. Back he comes with a knife in uz hand and a loaf; stood just as if he was staring. Not a moment ago. Went in that there door. I tell  e,  e ain t gart no  ed at all. You just missed en ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,,0.7709025870359841,0.2683228220202581
252,252,252,253,NO APPEND,Well?,Mr. Teddy Henfrey,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Teddy Henfrey,0.9654995708661288,0.1604576571552282
