,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
227,227,227,228,NO APPEND,"Ah! Miss Anne, if it had pleased Heaven to spare my poor son, I dare say he would have been just such another by this time.",Mrs Musgrove,Anne Elliot,NO MONOLOGUE,0,8,Explicit,Mrs Musgroves who overcome by fond regrets could not help saying,0.9841805136856924,0.2929029019453729
230,230,230,231,NO APPEND,"Your first was the Asp, I remember; we will look for the Asp.",Anne Elliot,Admiral Croft,NO MONOLOGUE,0,8,Implicit,,0.435506288643082,0.0467855540623123
247,247,247,248, whispered one of the girls; ,"My brother, /newquote mamma is thinking of poor Richard.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,8,Anaphoric,she added,0.4940308902179575,0.0389493128012824
278,278,278,279,"These were some of the thoughts which occupied Anne, while her fingers were mechanically at work, proceeding for half an hour together, equally without error, and without consciousness.  Once she felt that he was looking at herself,  observing her altered features, perhaps, trying to trace in them the ruins of the face which had once charmed him; and once she knew that he must have spoken of her; she was hardly aware of it, till she heard the answer; but then she was sure of his having asked his partner whether Miss Elliot never danced?  The answer was,  /newquote   Once, too, he spoke to her. She had left the instrument on the dancing being over, and he had sat down to try to make out an air which he wished to give the Miss Musgroves an idea of.  Unintentionally she returned to that part of the room; he saw her, and, instantly rising, said, with studied politeness--","Oh, no; never; she has quite given up dancing.  She had rather play.  She is never tired of playing.",Henrietta Musgrove,Anne Elliot,NO MONOLOGUE,0,8,Explicit,Henrietta suddenly began again with,0.9724049787337592,0.4218912692189952
279,279,279,280," and though she immediately drew back with a decided negative, he was not to be induced to sit down again.","I beg your pardon, madam, this is your seat;",Anne Elliot,Admiral Croft,NO MONOLOGUE,0,8,Anaphoric,he saw her and instantly rising said,0.4640256176965939,0.0600441435715778
291,291,291,292,Charles ,"had never seen a pleasanter man in his life; and from what he had once heard Captain Wentworth himself say, was very sure that he had not made less than twenty thousand pounds by the war.  Here was a fortune at once; besides which, there would be the chance of what might be done in any future war; and he was sure Captain Wentworth was as likely a man to distinguish himself as any officer in the navy.  Oh! it would be a capital match for either of his sisters.",Admiral Croft,Anne Elliot,NO MONOLOGUE,0,9,Anaphoric,she continued,0.3058668183708556,0.2555857141512404
297,297,297,298," cried Mary to Anne, as soon as he was out of the room, ","Charles may say what he pleases, /newquote but it would be shocking to have Henrietta marry Charles Hayter; a very bad thing for her, and still worse for me; and therefore it is very much to be wished that Captain Wentworth may soon put him quite out of her head, and I have very little doubt that he has.  She took hardly any notice of Charles Hayter yesterday.  I wish you had been there to see her behaviour.  And as to Captain Wentworth's liking Louisa as well as Henrietta, it is nonsense to say so; for he certainly does like Henrietta a great deal the best.  But Charles is so positive!  I wish you had been with us yesterday, for then you might have decided between us; and I am sure you would have thought as I did, unless you had been determined to give it against me.",Mary Musgrove,Anne Elliot,NO MONOLOGUE,0,9,Explicit,cried Mary to Anne,0.7251020289226499,0.330581382792347
321,321,321,322," said Mary, as she went up stairs.  ","I cannot imagine why they should suppose I should not like a long walk, /newquote Everybody is always supposing that I am not a good walker; and yet they would not have been pleased, if we had refused to join them.  When people come in this manner on purpose to ask us, how can one say no?",Mary Musgrove,Anne Elliot,NO MONOLOGUE,0,10,Explicit,said Mary,0.6807770816506279,0.2773249938678641
335,335,335,336,NO APPEND,"It is very unpleasant, having such connexions!  But, I assure you, I have never been in the house above twice in my life.",Mary Musgrove,Anne Elliot,NO MONOLOGUE,0,10,Explicit,Mary took the opportunity of looking scornfully around her and saying to Captain Wentworth,0.6522288352506577,0.314376578730316
339,339,339,340,NO APPEND,"And so, I made her go.  I could not bear that she should be frightened from the visit by such nonsense.  What! would I be turned back from doing a thing that I had determined to do, and that I knew to be right, by the airs and interference of such a person, or of any person I may say?  No, I have no idea of being so easily persuaded.  When I have made up my mind, I have made it; and Henrietta seemed entirely to have made up hers to call at Winthrop to-day; and yet, she was as near giving it up, out of nonsensical complaisance!",Charles Musgrove,Anne Elliot,NO MONOLOGUE,0,10,Implicit,,0.1353643574999682,0.41362311693772
340,340,340,341,NO APPEND,"She would have turned back then, but for you?",Anne Elliot,Charles Musgrove,NO MONOLOGUE,0,10,Implicit,,0.3880858944155227,0.7879892251488114
341,341,341,342,NO APPEND,She would indeed.  I am almost ashamed to say it.,Anne Elliot,Charles Musgrove,NO MONOLOGUE,0,10,Implicit,,0.3895860223681655,0.1594495386080169
342,342,342,343," said he, catching one down from an upper bough,  /newquote  he continued, with playful solemnity,  /newquote   Then returning to his former earnest tone--","Happy for her, to have such a mind as yours at hand!  After the hints you gave just now, which did but confirm my own observations, the last time I was in company with him,  I need not affect to have no comprehension of what is going on.  I see that more than a mere dutiful morning visit to your aunt was in question; and woe betide him, and her too, when it comes to things of consequence, when they are placed in circumstances requiring fortitude and strength of mind, if she have not resolution enough to resist idle interference in such a trifle as this. Your sister is an amiable creature; but yours is the character of decision and firmness, I see.  If you value her conduct or happiness, infuse as much of your own spirit into her as you can.  But this, no doubt, you have been always doing.  It is the worst evil of too yielding and indecisive a character, that no influence over it can be depended on.  You are never sure of a good impression being durable; everybody may sway it.  Let those who would be happy be firm.  Here is a nut, /newquote to exemplify: a beautiful glossy nut, which, blessed with original strength, has outlived all the storms of autumn.  Not a puncture, not a weak spot anywhere.  This nut, /newquote while so many of his brethren have fallen and been trodden under foot, is still in possession of all the happiness that a hazel nut can be supposed capable of. /newquote My first wish for all whom I am interested in, is that they should be firm.  If Louisa Musgrove would be beautiful and happy in her November of life, she will cherish all her present powers of mind.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,10,Anaphoric,said he,0.4849309434438315,0.507760734214855
344,344,344,345, said she; ,"Mary is good-natured enough in many respects, /newquote but she does sometimes provoke me excessively, by her nonsense and pride--the Elliot pride.  She has a great deal too much of the Elliot pride.  We do so wish that Charles had married Anne instead.  I suppose you know he wanted to marry Anne?",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,10,Anaphoric,said she,0.3517284599241134,0.3131880172408193
346,346,346,347,NO APPEND,Do you mean that she refused him?,Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,10,Explicit,Captain Wentworth said,0.878317091110553,0.4967737585107812
347,347,347,348,NO APPEND,Oh! yes; certainly.,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,10,Implicit,,0.4820465800791675,0.1523430218936248
348,348,348,349,NO APPEND,When did that happen?,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,10,Implicit,,0.3876720158793079,0.0771618473764002
349,349,349,350,NO APPEND,"I do not exactly know, for Henrietta and I were at school at the time; but I believe about a year before he married Mary.  I wish she had accepted him.  We should all have liked her a great deal better; and papa and mamma always think it was her great friend Lady Russell's doing, that she did not.  They think Charles might not be learned and bookish enough to please Lady Russell, and that therefore, she persuaded Anne to refuse him.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,10,Implicit,,0.0942043433014694,0.4815117928833995
