,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
362,362,363,NO APPEND,"Yes. I have explained it to myself in the most satisfactory way; but you, Elinor, who love to doubt where you can it will not satisfy _you_, I know; but you shall not talk _me_ out of my trust in it. I am persuaded that Mrs. Smith suspects his regard for Marianne, disapproves of it, (perhaps because she has other views for him,) and on that account is eager to get him away; and that the business which she sends him off to transact is invented as an excuse to dismiss him. This is what I believe to have happened. He is, moreover, aware that she _does_ disapprove the connection, he dares not therefore at present confess to her his engagement with Marianne, and he feels himself obliged, from his dependent situation, to give into her schemes, and absent himself from Devonshire for a while. You will tell me, I know, that this may or may _not_ have happened; but I will listen to no cavil, unless you can point out any other method of understanding the affair as satisfactory at this. And now, Elinor, what have you to say?",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
363,363,364,NO APPEND,"Nothing, for you have anticipated my answer.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Implicit,
364,364,365,NO APPEND,"Then you would have told me, that it might or might not have happened. Oh, Elinor, how incomprehensible are your feelings! You had rather take evil upon credit than good. You had rather look out for misery for Marianne, and guilt for poor Willoughby, than an apology for the latter. You are resolved to think him blameable, because he took leave of us with less affection than his usual behaviour has shown. And is no allowance to be made for inadvertence, or for spirits depressed by recent disappointment? Are no probabilities to be accepted, merely because they are not certainties? Is nothing due to the man whom we have all such reason to love, and no reason in the world to think ill of? To the possibility of motives unanswerable in themselves, though unavoidably secret for a while? And, after all, what is it you suspect him of?",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
365,365,366,NO APPEND,"I can hardly tell myself. But suspicion of something unpleasant is the inevitable consequence of such an alteration as we just witnessed in him. There is great truth, however, in what you have now urged of the allowances which ought to be made for him, and it is my wish to be candid in my judgment of every body. Willoughby may undoubtedly have very sufficient reasons for his conduct, and I will hope that he has. But it would have been more like Willoughby to acknowledge them at once. Secrecy may be advisable; but still I cannot help wondering at its being practiced by him.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Implicit,
366,366,367,NO APPEND,"Do not blame him, however, for departing from his character, where the deviation is necessary. But you really do admit the justice of what I have said in his defence? I am happy and he is acquitted.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
367,367,368,NO APPEND,"Not entirely. It may be proper to conceal their engagement (if they _are_ engaged) from Mrs. Smith and if that is the case, it must be highly expedient for Willoughby to be but little in Devonshire at present. But this is no excuse for their concealing it from us.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Implicit,
368,368,369,NO APPEND,"Concealing it from us! my dear child, do you accuse Willoughby and Marianne of concealment? This is strange indeed, when your eyes have been reproaching them every day for incautiousness.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
369,369,370, said Elinor; ,"I want no proof of their affection, /newquote but of their engagement I do.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Explicit,said Elinor
370,370,371,NO APPEND,I am perfectly satisfied of both.,Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
371,371,372,NO APPEND,"Yet not a syllable has been said to you on the subject, by either of them.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Implicit,
372,372,373,NO APPEND,"I have not wanted syllables where actions have spoken so plainly. Has not his behaviour to Marianne and to all of us, for at least the last fortnight, declared that he loved and considered her as his future wife, and that he felt for us the attachment of the nearest relation? Have we not perfectly understood each other? Has not my consent been daily asked by his looks, his manner, his attentive and affectionate respect? My Elinor, is it possible to doubt their engagement? How could such a thought occur to you? How is it to be supposed that Willoughby, persuaded as he must be of your sister s love, should leave her, and leave her perhaps for months, without telling her of his affection; that they should part without a mutual exchange of confidence?",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
373,373,374," replied Elinor, ","I confess, /newquote that every circumstance except _one_ is in favour of their engagement; but that _one_ is the total silence of both on the subject, and with me it almost outweighs every other.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Explicit,replied Elinor
374,374,375,NO APPEND,"How strange this is! You must think wretchedly indeed of Willoughby, if, after all that has openly passed between them, you can doubt the nature of the terms on which they are together. Has he been acting a part in his behaviour to your sister all this time? Do you suppose him really indifferent to her?",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
375,375,376,NO APPEND,"No, I cannot think that. He must and does love her I am sure.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Implicit,
376,376,377,NO APPEND,"But with a strange kind of tenderness, if he can leave her with such indifference, such carelessness of the future, as you attribute to him.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
377,377,378,NO APPEND,"You must remember, my dear mother, that I have never considered this matter as certain. I have had my doubts, I confess; but they are fainter than they were, and they may soon be entirely done away. If we find they correspond, every fear of mine will be removed.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Implicit,
378,378,379,NO APPEND,"A mighty concession indeed! If you were to see them at the altar, you would suppose they were going to be married. Ungracious girl! But _I_ require no such proof. Nothing in my opinion has ever passed to justify doubt; no secrecy has been attempted; all has been uniformly open and unreserved. You cannot doubt your sister s wishes. It must be Willoughby therefore whom you suspect. But why? Is he not a man of honour and feeling? Has there been any inconsistency on his side to create alarm? can he be deceitful?",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
379,379,380, cried Elinor. ,"I hope not, I believe not, /newquote I love Willoughby, sincerely love him; and suspicion of his integrity cannot be more painful to yourself than to me. It has been involuntary, and I will not encourage it. I was startled, I confess, by the alteration in his manners this morning; he did not speak like himself, and did not return your kindness with any cordiality. But all this may be explained by such a situation of his affairs as you have supposed. He had just parted from my sister, had seen her leave him in the greatest affliction; and if he felt obliged, from a fear of offending Mrs. Smith, to resist the temptation of returning here soon, and yet aware that by declining your invitation, by saying that he was going away for some time, he should seem to act an ungenerous, a suspicious part by our family, he might well be embarrassed and disturbed. In such a case, a plain and open avowal of his difficulties would have been more to his honour I think, as well as more consistent with his general character; but I will not raise objections against any one s conduct on so illiberal a foundation, as a difference in judgment from myself, or a deviation from what I may think right and consistent.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,15,Explicit,cried Elinor
380,380,381,NO APPEND,"You speak very properly. Willoughby certainly does not deserve to be suspected. Though _we_ have not known him long, he is no stranger in this part of the world; and who has ever spoken to his disadvantage? Had he been in a situation to act independently and marry immediately, it might have been odd that he should leave us without acknowledging everything to me at once: but this is not the case. It is an engagement in some respects not prosperously begun, for their marriage must be at a very uncertain distance; and even secrecy, as far as it can be observed, may now be very advisable.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,15,Implicit,
