,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
201,201,202,"It was the finest of all possible Whit Mondays, and down the village street stood a row of nearly a dozen booths, a shooting gallery, and on the grass by the forge were three yellow and chocolate waggons and some picturesque strangers of both sexes putting up a cocoanut shy. The gentlemen wore blue jerseys, the ladies white aprons and quite fashionable hats with heavy plumes. Wodger, of the  /newquote  and Mr. Jaggers, the cobbler, who also sold old second-hand ordinary bicycles, were stretching a string of union-jacks and royal ensigns (which had originally celebrated the first Victorian Jubilee) across the road.","Purple Fawn,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he cried
203,203,204,About noon he suddenly opened his parlour door and stood glaring fixedly at the three or four people in the bar.  /newquote  he said. Somebody went sheepishly and called for Mrs. Hall.,"Mrs. Hall,",Mr. Teddy Henfrey,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,said he
204,204,205,"Mrs. Hall appeared after an interval, a little short of breath, but all the fiercer for that. Hall was still out. She had deliberated over this scene, and she came holding a little tray with an unsettled bill upon it.  /newquote  she said.","Is it your bill you re wanting, sir?",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Anaphoric,she said
205,205,206,NO APPEND,Why wasn t my breakfast laid? Why haven t you prepared my meals and answered my bell? Do you think I live without eating?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,
206,206,207, said Mrs. Hall. ,Why isn t my bill paid? /newquote That s what I want to know.,Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
207,207,208,NO APPEND,I told you three days ago I was awaiting a remittance ,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,
208,208,209,NO APPEND,"I told you two days ago I wasn t going to await no remittances. You can t grumble if your breakfast waits a bit, if my bill s been waiting these five days, can you?",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Implicit,
210,210,211, from the bar.,"Nar, nar!",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he cried
211,211,212, said Mrs. Hall.,"And I d thank you kindly, sir, if you d keep your swearing to yourself, sir,",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
213,213,214, he began.,"Look here, my good woman ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he began
214,214,215, said Mrs. Hall.,"Don t  good woman  _me_,",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
215,215,216,NO APPEND,I ve told you my remittance hasn t come.,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,
216,216,217, said Mrs. Hall.,Remittance indeed!,Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
217,217,218,NO APPEND,"Still, I daresay in my pocket ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,
218,218,219,NO APPEND,You told me three days ago that you hadn t anything but a sovereign s worth of silver upon you.,Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Implicit,
219,219,220,NO APPEND,"Well, I ve found some more ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Implicit,
220,220,221, from the bar., Ul-lo!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he cried
221,221,222, said Mrs. Hall.,"I wonder where you found it,",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
222,222,223,That seemed to annoy the stranger very much. He stamped his foot.  /newquote  he said.,What do you mean?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he said
223,223,224, said Mrs. Hall. ,"That I wonder where you found it, /newquote And before I take any bills or get any breakfasts, or do any such things whatsoever, you got to tell me one or two things I don t understand, and what nobody don t understand, and what everybody is very anxious to understand. I want to know what you been doing t my chair upstairs, and I want to know how  tis your room was empty, and how you got in again. Them as stops in this house comes in by the doors that s the rule of the house, and that you _didn t_ do, and what I want to know is how you _did_ come in. And I want to know ",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
224,224,225,"Suddenly the stranger raised his gloved hands clenched, stamped his foot, and said,  /newquote  with such extraordinary violence that he silenced her instantly.",Stop!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Explicit,the stranger raised his gloved hands clenched stamped his foot and said
225,225,226," he said,  /newquote  Then he put his open palm over his face and withdrew it. The centre of his face became a black cavity.  /newquote  he said. He stepped forward and handed Mrs. Hall something which she, staring at his metamorphosed face, accepted automatically. Then, when she saw what it was, she screamed loudly, dropped it, and staggered back. The nose it was the stranger s nose! pink and shining rolled on the floor.","You don t understand, /newquote who I am or what I am. I ll show you. By Heaven! I ll show you. /newquote Here,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,7,Anaphoric,he said
228,228,229,"People down the village heard shouts and shrieks, and looking up the street saw the  /newquote  violently firing out its humanity. They saw Mrs. Hall fall down and Mr. Teddy Henfrey jump to avoid tumbling over her, and then they heard the frightful screams of Millie, who, emerging suddenly from the kitchen at the noise of the tumult, had come upon the headless stranger from behind. These increased suddenly.",Coach and Horses,Mr. Teddy Henfrey,Mr. Hall,NO MONOLOGUE,0,7,Explicit,said Teddy
229,229,230,"Forthwith everyone all down the street, the sweetstuff seller, cocoanut shy proprietor and his assistant, the swing man, little boys and girls, rustic dandies, smart wenches, smocked elders and aproned gipsies began running towards the inn, and in a miraculously short space of time a crowd of perhaps forty people, and rapidly increasing, swayed and hooted and inquired and exclaimed and suggested, in front of Mrs. Hall s establishment. Everyone seemed eager to talk at once, and the result was Babel. A small group supported Mrs. Hall, who was picked up in a state of collapse. There was a conference, and the incredible evidence of a vociferous eye-witness.  /newquote   /newquote   /newquote   /newquote   /newquote   /newquote  ","O Bogey! /newquote What s he been doin , then? /newquote Ain t hurt the girl,  as  e? /newquote Run at en with a knife, I believe. /newquote No  ed, I tell ye. I don t mean no manner of speaking. I mean _marn  ithout a  ed_! /newquote Narnsense!  tis some conjuring trick. /newquote Fetched off  is wrapping,  e did ",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
230,230,231,"In its struggles to see in through the open door, the crowd formed itself into a straggling wedge, with the more adventurous apex nearest the inn. ","He stood for a moment, I heerd the gal scream, and he turned. I saw her skirts whisk, and he went after her. Didn t take ten seconds. Back he comes with a knife in uz hand and a loaf; stood just as if he was staring. Not a moment ago. Went in that there door. I tell  e,  e ain t gart no  ed at all. You just missed en ",The Invisible Man,Kemp,NO MONOLOGUE,0,7,Implicit,
252,252,253,NO APPEND,Well?,Mr. Teddy Henfrey,Fearenside,NO MONOLOGUE,0,7,Explicit,said Teddy Henfrey
264,264,265," said everybody, fencing at random and hitting at nothing.  /newquote  A perfect Babel of noises they made. Everybody, it seemed, was being hit all at once, and Sandy Wadgers, knowing as ever and his wits sharpened by a frightful blow in the nose, reopened the door and led the rout. The others, following incontinently, were jammed for a moment in the corner by the doorway. The hitting continued. Phipps, the Unitarian, had a front tooth broken, and Henfrey was injured in the cartilage of his ear. Jaffers was struck under the jaw, and, turning, caught at something that intervened between him and Huxter in the m l e, and prevented their coming together. He felt a muscular chest, and in another moment the whole mass of struggling, excited men shot out into the crowded hall.",Look out! /newquote Hold him! Shut the door! Don t let him loose! I got something! Here he is!,Mrs. Hall,Mr. Hall,NO MONOLOGUE,0,7,Explicit,said Mrs Hall
274,274,275, said the Voice.,"They re boots, anyhow,",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,9,Explicit,said the Voice
275,275,276," said Mr. Thomas Marvel, with his head on one side regarding them distastefully; ","They are charity boots, /newquote and which is the ugliest pair in the whole blessed universe, I m darned if I know!",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
276,276,277, said the Voice.,"H m,",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,9,Explicit,said the Voice
277,277,278,NO APPEND,"I ve worn worse in fact, I ve worn none. But none so owdacious ugly if you ll allow the expression. I ve been cadging boots in particular for days. Because I was sick of _them_. They re sound enough, of course. But a gentleman on tramp sees such a thundering lot of his boots. And if you ll believe me, I ve raised nothing in the whole blessed country, try as I would, but _them_. Look at  em! And a good country for boots, too, in a general way. But it s just my promiscuous luck. I ve got my boots in this country ten years or more. And then they treat you like this.",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Implicit,
278,278,279, said the Voice. ,"It s a beast of a country, /newquote And pigs for people.",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,9,Explicit,said the Voice
279,279,280, said Mr. Thomas Marvel. ,Ain t it? /newquote Lord! But them boots! It beats it.,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
280,280,281,"He turned his head over his shoulder to the right, to look at the boots of his interlocutor with a view to comparisons, and lo! where the boots of his interlocutor should have been were neither legs nor boots. He was irradiated by the dawn of a great amazement.  /newquote  said Mr. Thomas Marvel over his shoulder and coming on all fours. He saw a stretch of empty downs with the wind swaying the remote green-pointed furze bushes.",Where _are_ yer?,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
281,281,282, said Mr. Marvel. ,Am I drunk? /newquote Have I had visions? Was I talking to myself? What the ,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Marvel
282,282,283, said a Voice.,"Don t be alarmed,",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,9,Explicit,said a Voice
283,283,284," said Mr. Thomas Marvel, rising sharply to his feet. ","None of your ventriloquising _me_, /newquote Where _are_ yer? Alarmed, indeed!",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
284,284,285, repeated the Voice.,"Don t be alarmed,",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,9,Explicit,said a Voice
285,285,286, said Mr. Thomas Marvel. ,"_You ll_ be alarmed in a minute, you silly fool, /newquote Where _are_ yer? Lemme get my mark on yer...",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
286,286,287," said Mr. Thomas Marvel, after an interval.",Are yer _buried_?,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
288,288,289," said a peewit, very remote.","Peewit,",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
289,289,290," said Mr. Thomas Marvel.  /newquote  The down was desolate, east and west, north and south; the road with its shallow ditches and white bordering stakes, ran smooth and empty north and south, and, save for that peewit, the blue sky was empty too.  /newquote  said Mr. Thomas Marvel, shuffling his coat on to his shoulders again. ","Peewit, indeed! /newquote This ain t no time for foolery. /newquote So help me, /newquote It s the drink! I might ha  known.",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
290,290,291, said the Voice. ,"It s not the drink, /newquote You keep your nerves steady.",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,9,Explicit,said the Voice
292,292,293,NO APPEND,Of course you did.,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,9,Implicit,
293,293,294," said Mr. Marvel, closing his eyes and clasping his hand on his brow with a tragic gesture. He was suddenly taken by the collar and shaken violently, and left more dazed than ever.  /newquote  said the Voice.","It s there again, /newquote Don t be a fool,",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,9,Explicit,said Mr Thomas Marvel
