,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
138,138,138,139,NO APPEND,"No, you don t feel it now. Some day, when you are old and wrinkled and ugly, when thought has seared your forehead with its lines, and passion branded your lips with its hideous fires, you will feel it, you will feel it terribly. Now, wherever you go, you charm the world. Will it always be so? ... You have a wonderfully beautiful face, Mr. Gray. Don t frown. You have. And beauty is a form of genius is higher, indeed, than genius, as it needs no explanation. It is of the great facts of the world, like sunlight, or spring-time, or the reflection in dark waters of that silver shell we call the moon. It cannot be questioned. It has its divine right of sovereignty. It makes princes of those who have it. You smile? Ah! when you have lost it you won t smile.... People say sometimes that beauty is only superficial. That may be so, but at least it is not so superficial as thought is. To me, beauty is the wonder of wonders. It is only shallow people who do not judge by appearances. The true mystery of the world is the visible, not the invisible.... Yes, Mr. Gray, the gods have been good to you. But what the gods give they quickly take away. You have only a few years in which to live really, perfectly, and fully. When your youth goes, your beauty will go with it, and then you will suddenly discover that there are no triumphs left for you, or have to content yourself with those mean triumphs that the memory of your past will make more bitter than defeats. Every month as it wanes brings you nearer to something dreadful. Time is jealous of you, and wars against your lilies and your roses. You will become sallow, and hollow-cheeked, and dull-eyed. You will suffer horribly.... Ah! realize your youth while you have it. Don t squander the gold of your days, listening to the tedious, trying to improve the hopeless failure, or giving away your life to the ignorant, the common, and the vulgar. These are the sickly aims, the false ideals, of our age. Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be afraid of nothing.... A new Hedonism that is what our century wants. You might be its visible symbol. With your personality there is nothing you could not do. The world belongs to you for a season.... The moment I met you I saw that you were quite unconscious of what you really are, of what you really might be. There was so much in you that charmed me that I felt I must tell you something about yourself. I thought how tragic it would be if you were wasted. For there is such a little time that your youth will last such a little time. The common hill-flowers wither, but they blossom again. The laburnum will be as yellow next June as it is now. In a month there will be purple stars on the clematis, and year after year the green night of its leaves will hold its purple stars. But we never get back our youth. The pulse of joy that beats in us at twenty becomes sluggish. Our limbs fail, our senses rot. We degenerate into hideous puppets, haunted by the memory of the passions of which we were too much afraid, and the exquisite temptations that we had not the courage to yield to. Youth! Youth! There is absolutely nothing in the world but youth!",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Implicit,
143,143,143,144," said Lord Henry, looking at him.","You are glad you have met me, Mr. Gray,",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Explicit,said Lord Henry
144,144,144,145,NO APPEND,"Yes, I am glad now. I wonder shall I always be glad?",Prince Charming,Lord Henry,NO MONOLOGUE,0,2,Implicit,
145,145,145,146,NO APPEND,"Always! That is a dreadful word. It makes me shudder when I hear it. Women are so fond of using it. They spoil every romance by trying to make it last for ever. It is a meaningless word, too. The only difference between a caprice and a lifelong passion is that the caprice lasts a little longer.",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Implicit,
146,146,146,147,"As they entered the studio, Dorian Gray put his hand upon Lord Henry s arm.  /newquote  he murmured, flushing at his own boldness, then stepped up on the platform and resumed his pose.","In that case, let our friendship be a caprice,",Prince Charming,Lord Henry,NO MONOLOGUE,0,2,Anaphoric,he murmured
182,182,182,183, And he walked across the room and rang the bell for tea. ,"Well, as soon as you are dry, you shall be varnished, and framed, and sent home. Then you can do what you like with yourself. /newquote You will have tea, of course, Dorian? And so will you, Harry? Or do you object to such simple pleasures?",Basil Hallward,"['Dorian Gray', 'Lord Henry', 'Prince Charming']",NO MONOLOGUE,0,2,Implicit,
209,209,209,210,NO APPEND,Why?,Basil Hallward,Lord Henry,NO MONOLOGUE,0,2,Implicit,
215,215,215,216, he answered.,"I must go, Basil,",Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,2,Anaphoric,he murmured
224,224,224,225,NO APPEND,I trust you.,Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,2,Anaphoric,he said
228,228,228,229,"When Lord Henry entered the room, he found his uncle sitting in a rough shooting-coat, smoking a cheroot and grumbling over _The Times_.  /newquote  said the old gentleman, ","Well, Harry, /newquote what brings you out so early? I thought you dandies never got up till two, and were not visible till five.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Anaphoric,said the old gentleman
229,229,229,230,NO APPEND,"Pure family affection, I assure you, Uncle George. I want to get something out of you.",,"['Lord Fermor', 'Lord Henry']",NO MONOLOGUE,0,3,Implicit,
230,230,230,231," said Lord Fermor, making a wry face. ","Money, I suppose, /newquote Well, sit down and tell me all about it. Young people, nowadays, imagine that money is everything.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Explicit,said Lord Fermor
231,231,231,232," murmured Lord Henry, settling his button-hole in his coat; ","Yes, /newquote and when they grow older they know it. But I don t want money. It is only people who pay their bills who want that, Uncle George, and I never pay mine. Credit is the capital of a younger son, and one lives charmingly upon it. Besides, I always deal with Dartmoor s tradesmen, and consequently they never bother me. What I want is information: not useful information, of course; useless information.",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,murmured Lord Henry
232,232,232,233,NO APPEND,"Well, I can tell you anything that is in an English Blue Book, Harry, although those fellows nowadays write a lot of nonsense. When I was in the Diplomatic, things were much better. But I hear they let them in now by examination. What can you expect? Examinations, sir, are pure humbug from beginning to end. If a man is a gentleman, he knows quite enough, and if he is not a gentleman, whatever he knows is bad for him.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Implicit,
233,233,233,234, said Lord Henry languidly.,"Mr. Dorian Gray does not belong to Blue Books, Uncle George,",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,said Lord Henry
234,234,234,235," asked Lord Fermor, knitting his bushy white eyebrows.",Mr. Dorian Gray? Who is he?,Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Explicit,asked Lord Fermor
235,235,235,236,NO APPEND,"That is what I have come to learn, Uncle George. Or rather, I know who he is. He is the last Lord Kelso s grandson. His mother was a Devereux, Lady Margaret Devereux. I want you to tell me about his mother. What was she like? Whom did she marry? You have known nearly everybody in your time, so you might have known her. I am very much interested in Mr. Gray at present. I have only just met him.",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Implicit,
236,236,236,237, echoed the old gentleman. ,"Kelso s grandson! /newquote Kelso s grandson! ... Of course.... I knew his mother intimately. I believe I was at her christening. She was an extraordinarily beautiful girl, Margaret Devereux, and made all the men frantic by running away with a penniless young fellow a mere nobody, sir, a subaltern in a foot regiment, or something of that kind. Certainly. I remember the whole thing as if it happened yesterday. The poor chap was killed in a duel at Spa a few months after the marriage. There was an ugly story about it. They said Kelso got some rascally adventurer, some Belgian brute, to insult his son-in-law in public paid him, sir, to do it, paid him and that the fellow spitted his man as if he had been a pigeon. The thing was hushed up, but, egad, Kelso ate his chop alone at the club for some time afterwards. He brought his daughter back with him, I was told, and she never spoke to him again. Oh, yes; it was a bad business. The girl died, too, died within a year. So she left a son, did she? I had forgotten that. What sort of boy is he? If he is like his mother, he must be a good-looking chap.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Anaphoric,echoed the old gentleman
237,237,237,238, assented Lord Henry.,"He is very good-looking,",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,assented Lord Henry
238,238,238,239, continued the old man. ,"I hope he will fall into proper hands, /newquote He should have a pot of money waiting for him if Kelso did the right thing by him. His mother had money, too. All the Selby property came to her, through her grandfather. Her grandfather hated Kelso, thought him a mean dog. He was, too. Came to Madrid once when I was there. Egad, I was ashamed of him. The Queen used to ask me about the English noble who was always quarrelling with the cabmen about their fares. They made quite a story of it. I didn t dare show my face at Court for a month. I hope he treated his grandson better than he did the jarvies.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Anaphoric,continued the old man
239,239,239,240, answered Lord Henry. ,"I don t know, /newquote I fancy that the boy will be well off. He is not of age yet. He has Selby, I know. He told me so. And ... his mother was very beautiful?",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,answered Lord Henry
240,240,240,241,NO APPEND,"Margaret Devereux was one of the loveliest creatures I ever saw, Harry. What on earth induced her to behave as she did, I never could understand. She could have married anybody she chose. Carlington was mad after her. She was romantic, though. All the women of that family were. The men were a poor lot, but, egad! the women were wonderful. Carlington went on his knees to her. Told me so himself. She laughed at him, and there wasn t a girl in London at the time who wasn t after him. And by the way, Harry, talking about silly marriages, what is this humbug your father tells me about Dartmoor wanting to marry an American? Ain t English girls good enough for him?",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Implicit,
241,241,241,242,NO APPEND,"It is rather fashionable to marry Americans just now, Uncle George.",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Implicit,
242,242,242,243," said Lord Fermor, striking the table with his fist.","I ll back English women against the world, Harry,",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Explicit,said Lord Fermor
