,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
92,92,93, said the Mouse to Alice severely. ,You are not attending! /newquote What are you thinking of?,The Mouse,,NO MONOLOGUE,0,3,Explicit,said the Mouse to Alice
93,93,94, said Alice very humbly: ,"I beg your pardon, /newquote you had got to the fifth bend, I think?",Alice,,NO MONOLOGUE,0,3,Explicit,said Alice
94,94,95," cried the Mouse, sharply and very angrily.",I had _not!_,The Mouse,,NO MONOLOGUE,0,3,Explicit,cried the Mouse
95,95,96," said Alice, always ready to make herself useful, and looking anxiously about her. ","A knot! /newquote Oh, do let me help to undo it!",Alice,,NO MONOLOGUE,0,3,Explicit,said Alice
96,96,97," said the Mouse, getting up and walking away. ","I shall do nothing of the sort, /newquote You insult me by talking such nonsense!",The Mouse,,NO MONOLOGUE,0,3,Explicit,said the Mouse
97,97,98, pleaded poor Alice. ,"I didn't mean it! /newquote But you're so easily offended, you know!",Alice,,NO MONOLOGUE,0,3,Explicit,pleaded poor Alice
98,98,99,The Mouse only growled in reply.,NO QUOTE,,,,0,3,1.0,1.0
99,99,100," Alice called after it; and the others all joined in chorus,  /newquote  but the Mouse only shook its head impatiently, and walked a little quicker.","Please come back and finish your story! /newquote Yes, please do!",Alice,,NO MONOLOGUE,0,3,Explicit,Alice called after it
100,100,101," sighed the Lory, as soon as it was quite out of sight; and an old Crab took the opportunity of saying to her daughter  /newquote   /newquote  said the young Crab, a little snappishly. ","What a pity it wouldn't stay! /newquote Ah, my dear! Let this be a lesson to you never to lose _your_ temper! /newquote Hold your tongue, Ma! /newquote You're enough to try the patience of an oyster!",An Old Crab,,NO MONOLOGUE,0,3,Explicit,an old Crab took the opportunity of saying to her daughter
101,101,102," said Alice aloud, addressing nobody in particular. ","I wish I had our Dinah here, I know I do! /newquote She'd soon fetch it back!",Alice,,NO MONOLOGUE,0,3,Explicit,said Alice
102,102,103, said the Lory.,"And who is Dinah, if I might venture to ask the question?",The Lory,,NO MONOLOGUE,0,3,Explicit,said the Lory
103,103,104,"Alice replied eagerly, for she was always ready to talk about her pet: ","Dinah's our cat. And she's such a capital one for catching mice you can't think! And oh, I wish you could see her after the birds! Why, she'll eat a little bird as soon as look at it!",Alice,,NO MONOLOGUE,0,3,Explicit,Alice replied
104,104,105,"This speech caused a remarkable sensation among the party. Some of the birds hurried off at once: one old Magpie began wrapping itself up very carefully, remarking,  /newquote  and a Canary called out in a trembling voice to its children,  /newquote  On various pretexts they all moved off, and Alice was soon left alone.","I really must be getting home; the night-air doesn't suit my throat! /newquote Come away, my dears! It's high time you were all in bed!",Old Magpie,,NO MONOLOGUE,0,3,Explicit,one old Magpie began wrapping itself up very carefully remarking
105,105,106," she said to herself in a melancholy tone.  /newquote  And here poor Alice began to cry again, for she felt very lonely and low-spirited. In a little while, however, she again heard a little pattering of footsteps in the distance, and she looked up eagerly, half hoping that the Mouse had changed his mind, and was coming back to finish his story.","I wish I hadn't mentioned Dinah! /newquote Nobody seems to like her, down here, and I'm sure she's the best cat in the world! Oh, my dear Dinah! I wonder if I shall ever see you any more!",Alice,Alice,NO MONOLOGUE,0,3,Anaphoric,she said to herself
106,106,107,The Rabbit Sends in a Little Bill,NO QUOTE,,,,0,4,1.0,1.0
107,107,108,"It was the White Rabbit, trotting slowly back again, and looking anxiously about as it went, as if it had lost something; and she heard it muttering to itself  /newquote  Alice guessed in a moment that it was looking for the fan and the pair of white kid gloves, and she very good-naturedly began hunting about for them, but they were nowhere to be seen--everything seemed to have changed since her swim in the pool, and the great hall, with the glass table and the little door, had vanished completely.","The Duchess! The Duchess! Oh my dear paws! Oh my fur and whiskers! She'll get me executed, as sure as ferrets are ferrets! Where _can_ I have dropped them, I wonder?",The White Rabbit,The White Rabbit,NO MONOLOGUE,0,4,Anaphoric,it muttering to itself
108,108,109,"Very soon the Rabbit noticed Alice, as she went hunting about, and called out to her in an angry tone,  /newquote  And Alice was so much frightened that she ran off at once in the direction it pointed to, without trying to explain the mistake it had made.","Why, Mary Ann, what _are_ you doing out here? Run home this moment, and fetch me a pair of gloves and a fan! Quick, now!",The White Rabbit,Alice,NO MONOLOGUE,0,4,Explicit,the Rabbit noticed Alice as she went hunting about and called out to her
109,109,110," she said to herself as she ran.  /newquote  As she said this, she came upon a neat little house, on the door of which was a bright brass plate with the name  /newquote  engraved upon it. She went in without knocking, and hurried upstairs, in great fear lest she should meet the real Mary Ann, and be turned out of the house before she had found the fan and gloves.","He took me for his housemaid, /newquote How surprised he'll be when he finds out who I am! But I'd better take him his fan and gloves--that is, if I can find them. /newquote W. RABBIT,",Alice,Alice,NO MONOLOGUE,0,4,Anaphoric,she said to herself
110,110,111," Alice said to herself,  /newquote  And she began fancying the sort of thing that would happen:  /newquote  Alice went on, ","How queer it seems, /newquote to be going messages for a rabbit! I suppose Dinah'll be sending me on messages next! /newquote 'Miss Alice! Come here directly, and get ready for your walk!' 'Coming in a minute, nurse! But I've got to see that the mouse doesn't get out.' Only I don't think, /newquote that they'd let Dinah stop in the house if it began ordering people about like that!",Alice,Alice,NO MONOLOGUE,0,4,Explicit,Alice said to herself
111,111,112,"By this time she had found her way into a tidy little room with a table in the window, and on it (as she had hoped) a fan and two or three pairs of tiny white kid gloves: she took up the fan and a pair of the gloves, and was just going to leave the room, when her eye fell upon a little bottle that stood near the looking-glass. There was no label this time with the words  /newquote  but nevertheless she uncorked it and put it to her lips.  /newquote  she said to herself, ","DRINK ME, /newquote I know _something_ interesting is sure to happen, /newquote whenever I eat or drink anything; so I'll just see what this bottle does. I do hope it'll make me grow large again, for really I'm quite tired of being such a tiny little thing!",Alice,Alice,NO MONOLOGUE,0,4,Anaphoric,she said to herself
112,112,113,"It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken. She hastily put down the bottle, saying to herself ","That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!",Alice,Alice,NO MONOLOGUE,0,4,Anaphoric,She hastily put down the bottle saying to herself
113,113,114,"Alas! it was too late to wish that! She went on growing, and growing, and very soon had to kneel down on the floor: in another minute there was not even room for this, and she tried the effect of lying down with one elbow against the door, and the other arm curled round her head. Still she went on growing, and, as a last resource, she put one arm out of the window, and one foot up the chimney, and said to herself ","Now I can do no more, whatever happens. What _will_ become of me?",Alice,Alice,NO MONOLOGUE,0,4,Anaphoric,she put one arm out of the window and one foot up the chimney and said to herself
114,114,115,"Luckily for Alice, the little magic bottle had now had its full effect, and she grew no larger: still it was very uncomfortable, and, as there seemed to be no sort of chance of her ever getting out of the room again, no wonder she felt unhappy.",NO QUOTE,,,,0,4,1.0,1.0
115,115,116," thought poor Alice,  /newquote  she added in a sorrowful tone; ","It was much pleasanter at home, /newquote when one wasn't always growing larger and smaller, and being ordered about by mice and rabbits. I almost wish I hadn't gone down that rabbit-hole--and yet--and yet--it's rather curious, you know, this sort of life! I do wonder what _can_ have happened to me! When I used to read fairy-tales, I fancied that kind of thing never happened, and now here I am in the middle of one! There ought to be a book written about me, that there ought! And when I grow up, I'll write one--but I'm grown up now, /newquote at least there's no room to grow up any more _here_.",Alice,,NO MONOLOGUE,0,4,Explicit,thought poor Alice
